,id,place,speedrun_link,submitted_date,primary_time_seconds,real_time_seconds,player_id,player_name,player_country,platform,verified
36,mko3l01z,36,http://www.speedrun.com/sm64/run/mko3l01z,2024-12-24T02:05:22Z,2863,2863,8vo9o92x,Carlos64,Spain,EMU,Yes
37,m3vweewz,38,http://www.speedrun.com/sm64/run/m3vweewz,2025-08-09T17:46:24Z,2865,2865,8v5253yj,taciturn,United States,EMU,Yes
38,y4qvrddm,39,http://www.speedrun.com/sm64/run/y4qvrddm,2022-07-15T06:03:02Z,2866,2866,pj0o24rj,Aleph64,Germany,VC,Yes
39,m7wr5j4z,40,http://www.speedrun.com/sm64/run/m7wr5j4z,2022-03-29T02:34:19Z,2867,2867,y8d2v2mj,ChipGroove,United States,N64,Yes
40,y8k7g01y,41,http://www.speedrun.com/sm64/run/y8k7g01y,2024-02-04T23:27:01Z,2868,2868,v816eo5x,Soda,,VC,Yes
41,ywgneq3z,42,http://www.speedrun.com/sm64/run/ywgneq3z,2024-05-07T00:01:42Z,2872,2872,98rl4w38,HorrorDoesSpeedRuns,United States,N64,Yes
42,yvp55k8y,43,http://www.speedrun.com/sm64/run/yvp55k8y,2023-08-12T22:09:30Z,2873,2873,18q3zwqj,Dekudude,England,N64,Yes
43,y9klgokz,43,http://www.speedrun.com/sm64/run/y9klgokz,2023-11-12T19:11:53Z,2873,2873,o866w58z,Xiah,Japan,N64,Yes
44,zq2nwl5z,45,http://www.speedrun.com/sm64/run/zq2nwl5z,2025-03-27T06:27:20Z,2874,2874,kj9z6pn8,Sunnard,France,EMU,Yes
45,zp56jpny,45,http://www.speedrun.com/sm64/run/zp56jpny,2026-01-04T04:24:52Z,2874,2874,zx7nlkq8,bev_prune_,Australia,N64,Yes
46,ydr2q0xz,47,http://www.speedrun.com/sm64/run/ydr2q0xz,2021-06-12T23:50:10Z,2875,2875,qxk45r6j,hokorobi,Japan,N64,Yes
47,yl64xnxy,48,http://www.speedrun.com/sm64/run/yl64xnxy,2023-05-11T03:49:50Z,2877,2877,8d4ywn58,vitroncio,Brazil,N64,Yes
48,z1kl3j9y,49,http://www.speedrun.com/sm64/run/z1kl3j9y,2023-12-06T15:20:36Z,2878,2878,v8lgdovj,Drac,Brazil,N64,Yes
49,y6j5650m,50,http://www.speedrun.com/sm64/run/y6j5650m,2025-05-17T04:38:07Z,2879,2879,jpm2m44j,happydude124,United States,EMU,Yes
50,m3w9kvgy,51,http://www.speedrun.com/sm64/run/m3w9kvgy,2024-12-01T01:09:26Z,2880,2880,qj2y1r68,JJsrl,United States,VC,Yes
51,z00ep1ez,51,http://www.speedrun.com/sm64/run/z00ep1ez,2025-04-27T17:52:47Z,2880,2880,86nnlvqx,Banova8,France,N64,Yes
52,z0kpg7em,53,http://www.speedrun.com/sm64/run/z0kpg7em,2025-12-03T04:19:35Z,2881,2881,qj2w3rpj,BlueBob,Canada,N64,Yes
53,yvnndjom,54,http://www.speedrun.com/sm64/run/yvnndjom,2025-03-13T17:55:06Z,2882,2882,j5vgqlw8,crazywhw,United States,N64,Yes
54,8y8nlddy,55,http://www.speedrun.com/sm64/run/8y8nlddy,2017-01-03T18:51:38Z,2894,2894,kj9lkowj,batora,Japan,N64,Yes
55,yd6wlnvz,55,http://www.speedrun.com/sm64/run/yd6wlnvz,2019-09-21T15:01:29Z,2894,2894,98rp5e6j,Paracusia,Australia,N64,Yes
56,mkp9q21y,55,http://www.speedrun.com/sm64/run/mkp9q21y,2024-02-27T00:43:07Z,2894,2894,0jmo9zn8,Redmoss,United States,N64,Yes
57,zpxk0pnm,58,http://www.speedrun.com/sm64/run/zpxk0pnm,2024-10-11T04:50:08Z,2895,2895,5j5qzewj,Keubab,France,N64,Yes
58,zx8g4kqm,59,http://www.speedrun.com/sm64/run/zx8g4kqm,2022-08-23T14:31:44Z,2896,2896,kj9egwv8,Afrodafro,Norway,N64,Yes
59,y6elnejz,59,http://www.speedrun.com/sm64/run/y6elnejz,2024-07-23T14:01:54Z,2896,2896,pj0l653j,FailmanFlo,Germany,N64,Yes
60,zqwn21rz,61,http://www.speedrun.com/sm64/run/zqwn21rz,2020-08-14T23:51:22Z,2897,2897,kjpqy9yx,Gainai,Germany,N64,Yes
61,ywgnw20z,61,http://www.speedrun.com/sm64/run/ywgnw20z,2024-05-11T04:32:26Z,2897,2897,xk31v928,Dude095,United States,EMU,Yes
62,y4lwwjdz,63,http://www.speedrun.com/sm64/run/y4lwwjdz,2024-07-27T18:58:04Z,2898,2898,jp47de4j,lerrythelobtser,Canada,N64,Yes
63,me7glq8y,64,http://www.speedrun.com/sm64/run/me7glq8y,2021-06-20T23:57:31Z,2899,2899,y8dz54gj,Maosfx,United States,VC,Yes
64,me8296qm,65,http://www.speedrun.com/sm64/run/me8296qm,2019-02-20T17:15:18Z,2900,2900,kj9ylvx4,V1RO,Canada,N64,Yes
65,mk4pgr1y,66,http://www.speedrun.com/sm64/run/mk4pgr1y,2018-01-15T20:38:02Z,2902,2902,,,,N64,Yes
66,zng731lm,66,http://www.speedrun.com/sm64/run/zng731lm,2025-06-19T11:48:05Z,2902,2902,xkmnnmmj,ZUMMI,Italy,EMU,Yes
67,ydg55pxy,68,http://www.speedrun.com/sm64/run/ydg55pxy,2022-12-25T23:43:54Z,2903,2903,68wwn48g,Mitagi,Japan,N64,Yes
68,zn4g8v3m,69,http://www.speedrun.com/sm64/run/zn4g8v3m,2019-02-17T22:11:43Z,2904,2904,kj9yz0wx,Liam,United States,N64,Yes
69,zqwq7j9z,69,http://www.speedrun.com/sm64/run/zqwq7j9z,2020-07-18T10:34:14Z,2904,2904,1xyl49zj,Nebula,Australia,EMU,Yes
70,m3wvdndy,71,http://www.speedrun.com/sm64/run/m3wvdndy,2025-03-14T16:39:23Z,2905,2905,8e6vr17j,piegolds,Australia,EMU,Yes
71,zqer725z,72,http://www.speedrun.com/sm64/run/zqer725z,2022-12-20T17:28:47Z,2906,2906,8wlk4n4j,Kaimatix,England,N64,No
72,y6q0866z,72,http://www.speedrun.com/sm64/run/y6q0866z,2023-11-20T00:31:54Z,2906,2906,qjn77418,sorichi,Japan,N64,No
73,nz1lv6jm,74,http://www.speedrun.com/sm64/run/nz1lv6jm,2016-06-25T21:30:46Z,2908,2908,dx351yqj,siglemic,United States,VC,Yes
74,mr4w5e2z,75,http://www.speedrun.com/sm64/run/mr4w5e2z,2021-03-28T10:19:01Z,2909,2909,zxze2zex,Flixer,United States,N64,Yes
75,z07nxx9y,75,http://www.speedrun.com/sm64/run/z07nxx9y,2021-09-24T10:42:02Z,2909,2909,e8e6edj0,GothicLogic,United Kingdom,N64,Yes
76,zqvl259m,75,http://www.speedrun.com/sm64/run/zqvl259m,2021-11-22T14:15:10Z,2909,2909,18vk21yj,Tabascoth,Austria,N64,Yes
77,zgrjqxem,78,http://www.speedrun.com/sm64/run/zgrjqxem,2021-10-23T03:40:35Z,2910,2910,qxk4wo6j,saksdal,United States,N64,Yes
78,m3q9n0wy,79,http://www.speedrun.com/sm64/run/m3q9n0wy,2023-04-24T22:26:06Z,2911,2911,qxkvqp2j,PKT_S,France,N64,Yes
79,zxqkek8m,80,http://www.speedrun.com/sm64/run/zxqkek8m,2024-03-06T23:13:24Z,2912,2912,0jm36qe8,Xein64,Germany,N64,Yes
80,y2re819m,81,http://www.speedrun.com/sm64/run/y2re819m,2025-12-08T21:59:08Z,2914,2914,jm0wk0y8,Kayleee,Canada,N64,Yes
81,y6q9pkqz,82,http://www.speedrun.com/sm64/run/y6q9pkqz,2023-10-30T13:05:05Z,2915,2915,zxzqlnrx,Cysse,France,EMU,Yes
82,y9w080kz,83,http://www.speedrun.com/sm64/run/y9w080kz,2025-10-21T18:32:00Z,2917,2917,0jmw6wex,Bombs,United States,N64,Yes
83,y96n6n2y,84,http://www.speedrun.com/sm64/run/y96n6n2y,2023-01-08T13:41:29Z,2918,2918,x359w0kj,mads_x3,Australia,N64,Yes
84,m7o5rpwy,85,http://www.speedrun.com/sm64/run/m7o5rpwy,2024-08-05T21:27:08Z,2919,2919,98rky4qx,BigCheese,United States,VC,Yes
85,z5w66nnz,85,http://www.speedrun.com/sm64/run/z5w66nnz,2025-08-20T11:45:43Z,2919,2919,xyreddzj,squimmie,United States,N64,Yes
86,z160g7wm,85,http://www.speedrun.com/sm64/run/z160g7wm,2025-08-24T14:50:35Z,2919,2919,8enge328,BenedictFleur123,Netherlands,EMU,Yes
87,y6j1onpm,88,http://www.speedrun.com/sm64/run/y6j1onpm,2025-09-06T14:25:25Z,2920,2920,qxkrpqm8,Dackage,United States,EMU,Yes
88,m7wn419z,89,http://www.speedrun.com/sm64/run/m7wn419z,2022-02-16T06:15:55Z,2921,2921,xkogpw98,Flandral,Brazil,EMU,Yes
89,ywxdw40m,89,http://www.speedrun.com/sm64/run/ywxdw40m,2024-08-04T15:02:32Z,2921,2921,8ew0dk28,NotGorilla,Sweden,EMU,Yes
90,z5gxe55m,89,http://www.speedrun.com/sm64/run/z5gxe55m,2024-09-05T00:04:49Z,2921,2921,j4rpn7d8,Nils,Sweden,N64,Yes
91,y405k2nz,89,http://www.speedrun.com/sm64/run/y405k2nz,2025-10-01T12:20:32Z,2921,2921,xzlelze8,xWicko,Australia,N64,Yes
92,y6lgewjy,93,http://www.speedrun.com/sm64/run/y6lgewjy,2020-01-15T22:30:01Z,2922,2922,5j5v2nz8,Shans,Australia,EMU,Yes
93,mkwn45lm,94,http://www.speedrun.com/sm64/run/mkwn45lm,2025-08-28T02:53:38Z,2924,2924,jo1o36nx,noso,Australia,EMU,Yes
94,9mewgx3m,95,http://www.speedrun.com/sm64/run/9mewgx3m,2016-08-27T22:18:04Z,2925,2925,18q3r20j,Animazism,Wales,N64,No
95,jy9p82em,96,http://www.speedrun.com/sm64/run/jy9p82em,2016-10-26T02:40:22Z,2926,2926,kj96o2nj,bluntslide42,United States,VC,Yes
96,y6pok91m,96,http://www.speedrun.com/sm64/run/y6pok91m,2018-12-05T09:53:43Z,2926,2926,dx35yzej,TriforceTK,United States,EMU,Yes
97,z0lxd2oz,96,http://www.speedrun.com/sm64/run/z0lxd2oz,2022-09-28T07:19:50Z,2926,2926,5j5w6qnj,kryptic80,United States,N64,Yes
98,yo7n067m,99,http://www.speedrun.com/sm64/run/yo7n067m,2021-06-10T22:37:59Z,2927,2927,v815edqj,Terji,Faroe Islands,N64,Yes
99,yl7kk5xm,99,http://www.speedrun.com/sm64/run/yl7kk5xm,2022-04-27T06:07:54Z,2927,2927,v8lem77x,Frost_Byte,United States,N64,Yes
100,mrrv9g2m,101,http://www.speedrun.com/sm64/run/mrrv9g2m,2022-10-01T21:48:09Z,2928,2928,j4rg3z58,CheesyLeech,United States,N64,Yes
101,yvpl4w6y,101,http://www.speedrun.com/sm64/run/yvpl4w6y,2023-07-19T21:36:57Z,2928,2928,pj0v59xw,Wilko,Germany,N64,Yes
102,zpojp6xm,101,http://www.speedrun.com/sm64/run/zpojp6xm,2025-09-07T05:58:34Z,2928,2928,jp4q645j,GoodGrieth,,N64,Yes
103,y6pjeeqm,104,http://www.speedrun.com/sm64/run/y6pjeeqm,2019-02-26T05:39:02Z,2929,2929,zxzvprjq,toastrider91,Chad,N64,Yes
104,y8vw485z,104,http://www.speedrun.com/sm64/run/y8vw485z,2021-03-09T20:15:37Z,2929,2929,18q9317j,kagami,Japan,N64,Yes
105,y9ldjq2y,104,http://www.speedrun.com/sm64/run/y9ldjq2y,2022-02-20T07:53:14Z,2929,2929,kjpoery8,Falcon,Canada,N64,Yes
106,zqp0779m,104,http://www.speedrun.com/sm64/run/zqp0779m,2025-06-20T20:09:21Z,2929,2929,v810d5rx,SubmarineCpt,United States,EMU,Yes
107,zxl5825z,108,http://www.speedrun.com/sm64/run/zxl5825z,2022-03-07T05:36:54Z,2930,2930,x354692j,manxmud,United States,N64,Yes
108,zqq3ln1z,108,http://www.speedrun.com/sm64/run/zqq3ln1z,2024-07-21T10:55:36Z,2930,2930,zxzn3w9x,spener1122,Canada,N64,Yes
109,zpo42orm,110,http://www.speedrun.com/sm64/run/zpo42orm,2025-05-11T01:33:53Z,2931,2931,8geo5gpj,Unknown1470,United States,EMU,Yes
110,yvxg5poz,111,http://www.speedrun.com/sm64/run/yvxg5poz,2024-07-15T17:20:04Z,2932,2932,qjor2nj6,Odme_,United States,VC,Yes
111,zx7el38y,112,http://www.speedrun.com/sm64/run/zx7el38y,2022-07-27T06:00:48Z,2934,2934,8geyo77j,Leysauce,United States,N64,No
112,yw2o770y,112,http://www.speedrun.com/sm64/run/yw2o770y,2025-08-27T05:41:45Z,2934,2934,8r7412qj,Rynnoo,United States,N64,Yes
113,zx0el18z,112,http://www.speedrun.com/sm64/run/zx0el18z,2025-09-14T03:40:10Z,2934,2934,v8lq4k7x,badroenis,United States,N64,Yes
114,yo45jjjm,115,http://www.speedrun.com/sm64/run/yo45jjjm,2018-03-06T09:20:56Z,2935,2935,0jm7n3nj,phantaxx,United States,N64,Yes
115,meoo443z,115,http://www.speedrun.com/sm64/run/meoo443z,2020-04-26T02:46:02Z,2935,2935,zxzpz50j,Fafel,Japan,N64,Yes
116,yvve136y,115,http://www.speedrun.com/sm64/run/yvve136y,2024-01-22T03:38:29Z,2935,2935,qjnw4rdj,CapruSin,United States,EMU,Yes
117,y6dxjnjm,118,http://www.speedrun.com/sm64/run/y6dxjnjm,2021-06-01T23:08:03Z,2936,2936,qjoe6e86,Widdit,United States,N64,Yes
118,y98nnxvz,118,http://www.speedrun.com/sm64/run/y98nnxvz,2023-06-03T16:05:46Z,2936,2936,j2636gox,smc_,Scotland,N64,Yes
119,zngpg9lm,118,http://www.speedrun.com/sm64/run/zngpg9lm,2025-06-27T23:51:42Z,2936,2936,81q1oq5j,Ian_1243,Peru,EMU,Yes
120,1zqg11rm,121,http://www.speedrun.com/sm64/run/1zqg11rm,2015-08-20T01:50:43Z,2937,2937,e8eepzo8,alextolio,Greece,N64,Yes
121,y625j5pz,121,http://www.speedrun.com/sm64/run/y625j5pz,2023-05-25T05:19:14Z,2937,2937,18vkpkyj,KobrahCJ,United States,N64,Yes
122,yd22j1wm,121,http://www.speedrun.com/sm64/run/yd22j1wm,2023-12-18T07:00:55Z,2937,2937,8rpp0egj,Bluth,United States,N64,Yes
123,yjoj2woz,121,http://www.speedrun.com/sm64/run/yjoj2woz,2024-02-15T19:58:34Z,2937,2937,8w1rr94x,sanj,Canada,EMU,Yes
124,z1nqop9y,121,http://www.speedrun.com/sm64/run/z1nqop9y,2024-09-09T08:57:02Z,2937,2937,xzlq0er8,ricefarm41,United States,EMU,Yes
125,nz1vv9ze,126,http://www.speedrun.com/sm64/run/nz1vv9ze,,2938,2938,pj0e6nm8,Issey,Brazil,VC,No
126,y4k1rw2m,126,http://www.speedrun.com/sm64/run/y4k1rw2m,2023-09-26T03:47:59Z,2938,2938,8e6k1loj,Phoenix,Australia,VC,Yes
127,yvl6n36z,126,http://www.speedrun.com/sm64/run/yvl6n36z,2024-03-11T04:44:56Z,2938,2938,zxzl7508,Seba54,Chile,EMU,Yes
128,y224027y,126,http://www.speedrun.com/sm64/run/y224027y,2024-06-20T04:26:37Z,2938,2938,1xy5vzy8,m0m0,,N64,Yes
129,zx06x7ez,126,http://www.speedrun.com/sm64/run/zx06x7ez,2025-06-02T11:34:42Z,2938,2938,qj2rklpx,cjrokokomero,Italy,N64,Yes
130,m7lx180y,131,http://www.speedrun.com/sm64/run/m7lx180y,2025-06-29T13:27:46Z,2939,2939,8r7m4ldj,beeve,United States,N64,Yes
131,zx56x7em,132,http://www.speedrun.com/sm64/run/zx56x7em,2025-11-05T06:24:05Z,2940,2940,pj0zm38w,Geenix,United States,N64,Yes
132,pzgw80jy,133,http://www.speedrun.com/sm64/run/pzgw80jy,2015-06-05T01:08:04Z,2941,2941,qjo2pq38,Haliinen,Sweden,N64,Yes
133,y4r5w42z,133,http://www.speedrun.com/sm64/run/y4r5w42z,2021-04-14T09:43:13Z,2941,2941,68w040qj,Creator_Destroyer,United States,N64,Yes
134,mek2603m,135,http://www.speedrun.com/sm64/run/mek2603m,2018-02-21T12:45:24Z,2943,2943,,,,N64,Yes
135,y4nj202m,135,http://www.speedrun.com/sm64/run/y4nj202m,2025-08-05T10:37:37Z,2943,2943,48g0d97x,laty_,United States,N64,Yes
136,mkvgp05y,137,http://www.speedrun.com/sm64/run/mkvgp05y,2023-01-15T18:30:18Z,2946,2946,98r475gj,Blakeo2,England,N64,Yes
137,6yj592dm,138,http://www.speedrun.com/sm64/run/6yj592dm,2015-12-18T23:38:02Z,2947,2947,18ql07jn,luke994,England,N64,Yes
138,z5vwxejm,139,http://www.speedrun.com/sm64/run/z5vwxejm,2022-03-01T23:20:58Z,2948,2948,zxzzzrxq,Moose,United States,N64,Yes
139,ywrj3enm,139,http://www.speedrun.com/sm64/run/ywrj3enm,2023-06-21T22:14:03Z,2948,2948,8w139m3x,oatslice,Australia,N64,Yes
140,zpr37v8m,141,http://www.speedrun.com/sm64/run/zpr37v8m,2020-05-15T22:09:13Z,2949,2949,dx3q74qj,chubby,Norway,N64,Yes
141,ywp28p2z,142,http://www.speedrun.com/sm64/run/ywp28p2z,2019-02-19T04:44:02Z,2950,2950,dx31lw78,RockChalk19,United States,N64,Yes
142,ywpv949z,143,http://www.speedrun.com/sm64/run/ywpv949z,2018-12-04T16:42:21Z,2951,2951,qjop4q3x,groovy31,Finland,N64,Yes
143,y8249gdy,144,http://www.speedrun.com/sm64/run/y8249gdy,2020-08-17T09:36:05Z,2952,2952,qjo9ypnj,OkamiBW,United States,VC,Yes
144,zqerglrz,144,http://www.speedrun.com/sm64/run/zqerglrz,2022-12-19T16:12:04Z,2952,2952,8vkrw22j,Tag609,United States,N64,Yes
145,zqegjkrz,144,http://www.speedrun.com/sm64/run/zqegjkrz,2023-01-08T17:09:45Z,2952,2952,jnz2ykqj,ShaDowSPoweR,France,EMU,Yes
146,m70wn89y,147,http://www.speedrun.com/sm64/run/m70wn89y,2023-06-23T02:59:25Z,2953,2953,7j4q7emx,eleesuh,Germany,N64,Yes
147,yljk10rm,147,http://www.speedrun.com/sm64/run/yljk10rm,2025-05-18T09:35:50Z,2953,2953,8ek64w68,mAf1sss,Israel,EMU,Yes
148,z5dg4knm,149,http://www.speedrun.com/sm64/run/z5dg4knm,2021-10-19T08:15:46Z,2954,2954,qjnz771j,jane_dair,United States,N64,Yes
149,mrnwqr2y,150,http://www.speedrun.com/sm64/run/mrnwqr2y,2021-11-07T03:52:16Z,2955,2955,8r7w9lgj,ClementLeBro,France,N64,Yes
150,zgqk3kny,150,http://www.speedrun.com/sm64/run/zgqk3kny,2022-08-08T07:14:50Z,2955,2955,8l0o5q78,HeroSuperman1,United States,N64,Yes
151,yw66p6nm,150,http://www.speedrun.com/sm64/run/yw66p6nm,2022-09-09T16:14:15Z,2955,2955,1xy05zjr,turara32767,Japan,N64,Yes
152,yj200k7m,150,http://www.speedrun.com/sm64/run/yj200k7m,2023-08-30T17:27:02Z,2955,2955,8lpl934j,PegiTheLoca,Germany,EMU,Yes
153,zx0wweez,150,http://www.speedrun.com/sm64/run/zx0wweez,2025-07-21T07:33:27Z,2955,2955,8rpwpnqj,inferno676,United States,N64,Yes
154,mel1nk0z,155,http://www.speedrun.com/sm64/run/mel1nk0z,2023-07-03T19:26:44Z,2956,2956,pj0zz298,BeastAssassin67,United States,N64,Yes
155,zx4pg68y,156,http://www.speedrun.com/sm64/run/zx4pg68y,2019-03-21T23:54:43Z,2958,2958,zxz97kn8,Drogie,Switzerland,N64,Yes
156,mkerq5xm,156,http://www.speedrun.com/sm64/run/mkerq5xm,2022-03-07T23:22:41Z,2958,2958,x35r767j,Schnoz64,United States,N64,Yes
157,z08p2g8m,156,http://www.speedrun.com/sm64/run/z08p2g8m,2025-02-01T14:49:44Z,2958,2958,8lr0m1v8,Avatar,United States,N64,Yes
158,z1q7vk7y,159,http://www.speedrun.com/sm64/run/z1q7vk7y,2023-03-26T13:06:37Z,2959,2959,j2wlm4pj,Johnny3Oak,United States,N64,Yes
159,z0jqvj8y,159,http://www.speedrun.com/sm64/run/z0jqvj8y,2023-07-29T06:53:07Z,2959,2959,xko59n68,FleetingAzure,United States,N64,Yes
160,y9ewwkvz,159,http://www.speedrun.com/sm64/run/y9ewwkvz,2025-08-20T09:23:10Z,2959,2959,zxz67wn8,AJLane,United States,N64,Yes
161,ydo5x2jz,159,http://www.speedrun.com/sm64/run/ydo5x2jz,2025-10-24T11:54:28Z,2959,2959,86nqn6wx,Susano130,Japan,N64,Yes
162,7yle1d2z,163,http://www.speedrun.com/sm64/run/7yle1d2z,2016-01-19T05:54:46Z,2960,2960,18vpmn8l,ZDeztroyerz,,N64,Yes
163,9yo4n7jm,164,http://www.speedrun.com/sm64/run/9yo4n7jm,2015-01-01T17:41:54Z,2962,2962,pj02nmw8,nero_x2,Japan,N64,Yes
164,mr70g5gz,164,http://www.speedrun.com/sm64/run/mr70g5gz,2022-07-04T23:18:41Z,2962,2962,jmpp51ej,amsixx,Spain,EMU,Yes
165,yv746pey,164,http://www.speedrun.com/sm64/run/yv746pey,2025-04-20T02:42:37Z,2962,2962,x7mo69vx,rig_,Canada,N64,Yes
166,wzp321xm,167,http://www.speedrun.com/sm64/run/wzp321xm,2015-08-23T15:19:59Z,2964,2964,98rp3q6j,joeys64,Netherlands,VC,Yes
167,y8kj5jdy,167,http://www.speedrun.com/sm64/run/y8kj5jdy,2023-11-13T19:29:03Z,2964,2964,1xyw6wn8,markinator99,United States,N64,No
168,mr8dk38y,169,http://www.speedrun.com/sm64/run/mr8dk38y,2019-02-19T20:36:04Z,2965,2965,48gyr78p,theorylocked,Palestine,EMU,No
169,yjdqwr7y,169,http://www.speedrun.com/sm64/run/yjdqwr7y,2022-10-22T07:03:59Z,2965,2965,48gkmp2j,mercredi,Canada,N64,Yes
