,id,place,speedrun_link,submitted_date,primary_time_seconds,real_time_seconds,player_id,player_name,player_country,platform,verified
376,zqj2en1m,374,http://www.speedrun.com/sm64/run/zqj2en1m,2023-08-01T01:19:50Z,509.0,509.0,kjp9nvk8,fazerlazer80,United States,N64,Yes
377,m7odn40y,374,http://www.speedrun.com/sm64/run/m7odn40y,2024-08-15T02:46:31Z,509.0,509.0,98ryllqj,Fizz,United States,N64,Yes
378,ydvrgowy,374,http://www.speedrun.com/sm64/run/ydvrgowy,2025-01-12T22:11:47Z,509.0,509.0,8w71kz3x,tabekkodoubutu,Japan,N64,Yes
379,9menw9m7,380,http://www.speedrun.com/sm64/run/9menw9m7,2023-10-04T18:47:34Z,510.0,510.0,,,,N64,Yes
380,m31xj74z,380,http://www.speedrun.com/sm64/run/m31xj74z,2019-10-22T20:36:55Z,510.0,510.0,98rqq3gx,Kongtastic,Germany,EMU,Yes
381,znrjkrvy,380,http://www.speedrun.com/sm64/run/znrjkrvy,2019-10-30T13:47:43Z,510.0,510.0,o86q79qx,YobunTeme,Japan,N64,Yes
382,y25oj86y,380,http://www.speedrun.com/sm64/run/y25oj86y,2020-08-25T22:43:11Z,510.0,510.0,kjp4zn4j,Luvbaseball58,United States,EMU,Yes
383,zpgerjgz,380,http://www.speedrun.com/sm64/run/zpgerjgz,2023-04-05T08:49:35Z,510.0,510.0,x331032x,Myst1c,United States,EMU,Yes
384,m7044q5y,380,http://www.speedrun.com/sm64/run/m7044q5y,2023-08-24T17:35:56Z,510.0,510.0,8r7zwndj,Ayushman4321,India,EMU,Yes
385,yw2216ny,380,http://www.speedrun.com/sm64/run/yw2216ny,2025-08-10T02:50:29Z,510.0,510.0,8dwe65mj,Wookis,United States,EMU,Yes
386,yo3o987y,387,http://www.speedrun.com/sm64/run/yo3o987y,2020-11-30T23:49:14Z,511.0,511.0,zxzn5rex,josiee,United States,N64,Yes
387,m33xnowm,387,http://www.speedrun.com/sm64/run/m33xnowm,2022-06-03T06:13:17Z,511.0,511.0,j5vgqlw8,crazywhw,United States,N64,Yes
388,y4l37r2z,387,http://www.speedrun.com/sm64/run/y4l37r2z,2024-07-18T10:35:13Z,511.0,511.0,7j4rz5m8,TheBarinade,Australia,N64,Yes
389,y8jrkg1z,390,http://www.speedrun.com/sm64/run/y8jrkg1z,2021-12-30T06:04:40Z,512.0,512.0,8r7wykdj,quarters,,N64,Yes
390,zqjq2lrm,390,http://www.speedrun.com/sm64/run/zqjq2lrm,2023-07-28T01:40:12Z,512.0,512.0,8vk60z5j,Falling_Tacos,United States,N64,Yes
391,znv9748m,390,http://www.speedrun.com/sm64/run/znv9748m,2023-07-31T07:04:01Z,512.0,512.0,j92zg478,Bailey_sm64,United States,N64,Yes
392,znv9qj7m,390,http://www.speedrun.com/sm64/run/znv9qj7m,2023-07-31T19:25:40Z,512.0,512.0,8d34ve5x,Blackwall,Norway,EMU,Yes
393,yl5k9e3z,390,http://www.speedrun.com/sm64/run/yl5k9e3z,2025-10-18T15:47:42Z,512.0,512.0,qxknn77x,smythe,England,N64,Yes
394,ydoow0wz,390,http://www.speedrun.com/sm64/run/ydoow0wz,2026-01-23T13:14:55Z,512.0,512.0,81p6mnr8,LFS2001,Brazil,N64,Yes
395,z5v173em,396,http://www.speedrun.com/sm64/run/z5v173em,2021-12-12T05:22:46Z,513.0,513.0,j4r5lm58,Dorious,Australia,N64,Yes
396,z0oxv1oz,396,http://www.speedrun.com/sm64/run/z0oxv1oz,2022-02-11T17:05:30Z,513.0,513.0,zx7lwr6j,SteeleDude42,United States,N64,Yes
397,y886p1wy,396,http://www.speedrun.com/sm64/run/y886p1wy,2022-06-15T19:00:22Z,513.0,513.0,jo2l6w78,PabloDiazViolin,Spain,N64,Yes
398,y6errdqz,396,http://www.speedrun.com/sm64/run/y6errdqz,2024-08-01T22:28:16Z,513.0,513.0,xk3md7m8,The_H_Pandin,Spain,EMU,Yes
399,y6edd5qz,396,http://www.speedrun.com/sm64/run/y6edd5qz,2024-08-13T04:56:33Z,513.0,513.0,xk160d6j,Shigbe,United States,EMU,Yes
400,7ylj3rrm,401,http://www.speedrun.com/sm64/run/7ylj3rrm,2016-11-09T19:33:22Z,514.0,514.0,zx7q2pv8,Beck,United States,VC,Yes
401,yv30p26z,401,http://www.speedrun.com/sm64/run/yv30p26z,2019-10-21T03:08:32Z,514.0,514.0,48goorxp,RetroRuns,England,N64,No
402,zqwqeo5z,401,http://www.speedrun.com/sm64/run/zqwqeo5z,2020-07-19T01:57:54Z,514.0,514.0,kjpev90x,Kiaraosu,Germany,EMU,Yes
403,yje6g3om,401,http://www.speedrun.com/sm64/run/yje6g3om,2024-12-31T20:50:33Z,514.0,514.0,x7qynyv8,prolix64,United States,N64,Yes
404,y4nd46nm,401,http://www.speedrun.com/sm64/run/y4nd46nm,2025-09-09T15:10:38Z,514.0,514.0,j5vvg3z8,McKiix,United States,EMU,Yes
405,2ywjqv2z,406,http://www.speedrun.com/sm64/run/2ywjqv2z,2016-01-13T16:11:07Z,515.0,515.0,0jmo96n8,kyreu,Germany,N64,Yes
406,zpkoq1xy,406,http://www.speedrun.com/sm64/run/zpkoq1xy,2025-03-14T16:58:30Z,515.0,515.0,8qr5nl0j,SullyLikesBigChungus,United States,EMU,Yes
407,mkvk351y,408,http://www.speedrun.com/sm64/run/mkvk351y,2023-01-30T05:31:56Z,516.0,516.0,qj2l0wpx,zachhnl,Australia,EMU,Yes
408,yvp2o84y,408,http://www.speedrun.com/sm64/run/yvp2o84y,2023-06-04T02:30:55Z,516.0,516.0,jml6m9e8,LikelyLana,United States,EMU,Yes
409,zpol6vrm,408,http://www.speedrun.com/sm64/run/zpol6vrm,2025-05-26T11:35:43Z,516.0,516.0,jmo379n8,nintendofanboy08,Finland,N64,Yes
410,y9eqp6vz,408,http://www.speedrun.com/sm64/run/y9eqp6vz,2025-08-31T23:18:06Z,516.0,516.0,jonn3yl8,Bral,Canada,N64,Yes
411,1zx4n28y,408,http://www.speedrun.com/sm64/run/1zx4n28y,2015-02-19T16:20:59Z,516.0,516.0,y8d4po86,Toufool,United States,N64,No
412,9yoq07zx,413,http://www.speedrun.com/sm64/run/9yoq07zx,,517.0,517.0,,,,N64,No
413,oy2d4l5z,413,http://www.speedrun.com/sm64/run/oy2d4l5z,2015-08-04T03:19:56Z,517.0,517.0,98rrd381,srb,Germany,N64,Yes
414,8m7jgpwm,413,http://www.speedrun.com/sm64/run/8m7jgpwm,2017-01-13T00:52:44Z,517.0,517.0,zxz97kn8,Drogie,Switzerland,N64,Yes
415,zx37e58z,413,http://www.speedrun.com/sm64/run/zx37e58z,2023-06-30T03:18:59Z,517.0,517.0,7j41p5j1,SuperViperT302,United States,N64,Yes
416,zpd3388z,413,http://www.speedrun.com/sm64/run/zpd3388z,2022-08-20T16:35:51Z,517.0,517.0,xz79p1nj,tanepota,Japan,N64,Yes
417,y2ge75wz,413,http://www.speedrun.com/sm64/run/y2ge75wz,2023-07-01T21:27:11Z,517.0,517.0,86vp263j,OdieB,Canada,N64,Yes
418,z1o3njwm,419,http://www.speedrun.com/sm64/run/z1o3njwm,2020-09-16T00:58:13Z,518.0,518.0,e8ezrq68,Yale,United States,N64,Yes
419,9me6poqz,419,http://www.speedrun.com/sm64/run/9me6poqz,2015-07-30T06:35:21Z,518.0,518.0,,,,N64,No
420,wzpk68yq,421,http://www.speedrun.com/sm64/run/wzpk68yq,,519.0,519.0,,,,N64,Yes
421,z004ek4z,421,http://www.speedrun.com/sm64/run/z004ek4z,2025-08-28T06:04:10Z,519.0,519.0,kj9novo8,MathsVlog,United States,EMU,Yes
422,yd4kdejy,421,http://www.speedrun.com/sm64/run/yd4kdejy,2025-09-14T07:40:48Z,519.0,519.0,pj0zm38w,Geenix,United States,N64,Yes
423,yl571e2z,421,http://www.speedrun.com/sm64/run/yl571e2z,2025-11-30T09:53:20Z,519.0,519.0,o864rdqj,yungrick,United States,N64,Yes
424,y97gn0nm,425,http://www.speedrun.com/sm64/run/y97gn0nm,2018-03-23T13:24:14Z,520.0,520.0,,,,N64,Yes
425,y6628opy,425,http://www.speedrun.com/sm64/run/y6628opy,2021-03-02T04:12:35Z,520.0,520.0,48gzok1j,VeryJuicy,United States,N64,Yes
426,ywjw1j9z,425,http://www.speedrun.com/sm64/run/ywjw1j9z,2022-02-22T03:49:10Z,520.0,520.0,j51g9oz8,C0rset_,,N64,Yes
427,yvqekjem,425,http://www.speedrun.com/sm64/run/yvqekjem,2022-03-15T07:13:40Z,520.0,520.0,98rp5e6j,Paracusia,Australia,N64,Yes
428,zg2kqovy,425,http://www.speedrun.com/sm64/run/zg2kqovy,2022-12-20T22:46:41Z,520.0,520.0,j2yzn568,gamer_nl,Netherlands,EMU,Yes
429,yl6o8w3y,425,http://www.speedrun.com/sm64/run/yl6o8w3y,2023-06-07T19:28:40Z,520.0,520.0,y8d95gox,Edgar3EEE,United States,N64,Yes
430,ylx0o0xy,425,http://www.speedrun.com/sm64/run/ylx0o0xy,2024-07-22T19:51:19Z,520.0,520.0,8w1wng4x,moltres93,United States,N64,Yes
431,z56l17gy,425,http://www.speedrun.com/sm64/run/z56l17gy,2026-01-10T17:41:51Z,520.0,520.0,xyqggrn8,Render19,United States,EMU,Yes
432,z05086em,433,http://www.speedrun.com/sm64/run/z05086em,2020-08-02T02:20:28Z,521.0,521.0,48gkmp2j,mercredi,Canada,N64,Yes
433,yjpd9l7y,433,http://www.speedrun.com/sm64/run/yjpd9l7y,2022-06-05T06:03:28Z,521.0,521.0,8l05yv48,zGamuT,United States,EMU,Yes
434,m7o19o0y,435,http://www.speedrun.com/sm64/run/m7o19o0y,2024-07-06T04:12:14Z,522.0,522.0,jm3z2mn8,ZtheSunflower,,EMU,No
435,y6jdq96m,435,http://www.speedrun.com/sm64/run/y6jdq96m,2025-06-08T20:16:30Z,522.0,522.0,y8d0grgx,osum,United Kingdom,N64,Yes
